date,state,county,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-03-09,California,Santa Clara County,Hardware Stores,94,100.0,94,22
2020-03-09,California,Santa Clara County,Banks,111,130.0,111,23
2020-03-09,California,Santa Clara County,Government,102,92.0,102,24
2020-03-09,California,Santa Clara County,Sports,116,82.0,118,25
2020-03-09,California,Santa Clara County,Alcohol,117,,118,26
2020-03-09,California,Santa Clara County,Discount Stores,118,,117,27
2020-03-09,California,Santa Clara County,Light Rail Stations,102,,102,28
2020-03-09,California,San Francisco County,Food,79,108.0,78,1
2020-03-09,California,San Francisco County,Shops & Services,81,111.0,80,2
2020-03-09,California,San Francisco County,Outdoors & Recreation,81,98.0,81,3
2020-03-09,California,San Francisco County,Office,72,99.0,72,4
2020-03-09,California,San Francisco County,Grocery,100,94.0,100,5
2020-03-09,California,San Francisco County,Arts & Entertainment,75,119.0,74,6
2020-03-09,California,San Francisco County,Nightlife Spots,69,100.0,69,7
2020-03-09,California,San Francisco County,Medical,109,107.0,109,8
2020-03-09,California,San Francisco County,Fitness Center,91,108.0,91,9
2020-03-09,California,San Francisco County,Hotel,59,82.0,58,10
2020-03-09,California,San Francisco County,Professional & Other Places,67,71.0,67,11
2020-03-09,California,San Francisco County,Colleges & Universities,96,91.0,96,12
2020-03-09,California,San Francisco County,Travel & Transport,83,91.0,83,13
2020-03-09,California,San Francisco County,Residences,81,76.0,81,14
2020-03-09,California,San Francisco County,Bus,97,80.0,97,15
2020-03-09,California,San Francisco County,Government,99,112.0,99,16
2020-03-09,California,San Francisco County,School,109,184.0,106,17
2020-03-09,California,San Francisco County,Drug Store,106,,107,18
2020-03-09,California,San Francisco County,Metro Stations,75,,75,19
2020-03-09,California,San Francisco County,Gas Stations,95,,95,20
2020-03-09,California,San Francisco County,Convenience Store,81,,82,21
2020-03-09,California,San Francisco County,Light Rail Stations,87,,88,22
2020-03-09,California,San Francisco County,Banks,104,,104,23
2020-03-09,California,San Francisco County,Fast Food Restaurants,96,,95,24
2020-03-09,California,San Francisco County,Beach,91,,91,25
2020-03-09,California,San Francisco County,Sports,103,,102,26
2020-03-10,California,Santa Clara County,Food,88,84.0,89,1
2020-03-10,California,Santa Clara County,Shops & Services,91,84.0,92,2
2020-03-10,California,Santa Clara County,Office,56,72.0,56,3
2020-03-10,California,Santa Clara County,Outdoors & Recreation,99,88.0,99,4
2020-03-10,California,Santa Clara County,Grocery,99,92.0,100,5
2020-03-10,California,Santa Clara County,School,116,105.0,116,6
2020-03-10,California,Santa Clara County,Medical,91,87.0,91,7
2020-03-10,California,Santa Clara County,Colleges & Universities,66,62.0,66,8
2020-03-10,California,Santa Clara County,Fitness Center,84,80.0,85,9
2020-03-10,California,Santa Clara County,Professional & Other Places,80,75.0,80,10
2020-03-10,California,Santa Clara County,Gas Stations,87,73.0,87,11
2020-03-10,California,Santa Clara County,Residences,93,110.0,92,12
2020-03-10,California,Santa Clara County,Fast Food Restaurants,91,102.0,91,13
2020-03-10,California,Santa Clara County,Big Box Stores,105,101.0,105,14
2020-03-10,California,Santa Clara County,Arts & Entertainment,78,65.0,79,15
2020-03-10,California,Santa Clara County,Airport,60,57.0,60,16
2020-03-10,California,Santa Clara County,Nightlife Spots,85,70.0,86,17
2020-03-10,California,Santa Clara County,Hotel,62,75.0,62,18
2020-03-10,California,Santa Clara County,Drug Store,94,90.0,94,19
2020-03-10,California,Santa Clara County,Convenience Store,98,,99,20
2020-03-10,California,Santa Clara County,Hardware Stores,104,83.0,105,21
2020-03-10,California,Santa Clara County,Travel & Transport,67,,67,22
2020-03-10,California,Santa Clara County,Government,83,,84,23
2020-03-10,California,Santa Clara County,Sports,106,92.0,107,24
2020-03-10,California,Santa Clara County,Banks,96,101.0,95,25
2020-03-10,California,Santa Clara County,Discount Stores,112,,114,26
2020-03-10,California,Santa Clara County,Alcohol,100,,99,27
2020-03-10,California,Santa Clara County,Light Rail Stations,84,,85,28
2020-03-10,California,Santa Clara County,Bus,75,,75,29
2020-03-10,California,Solano County,Shops & Services,99,81.0,100,1
2020-03-10,California,Solano County,Food,95,79.0,96,2
2020-03-10,California,Solano County,Outdoors & Recreation,115,92.0,116,3
2020-03-10,California,Solano County,Grocery,95,103.0,94,4
2020-03-10,California,Solano County,Medical,101,94.0,101,5
2020-03-10,California,Solano County,School,107,115.0,107,6
2020-03-10,California,Solano County,Professional & Other Places,105,85.0,106,7
2020-03-10,California,Solano County,Gas Stations,92,79.0,93,8
2020-03-10,California,Solano County,Fast Food Restaurants,86,74.0,86,9
2020-03-10,California,Solano County,Big Box Stores,93,,94,10
2020-03-10,California,Solano County,Nightlife Spots,113,,113,11
2020-03-10,California,Solano County,Fitness Center,102,,103,12
2020-03-10,California,Solano County,Government,87,,88,13
2020-03-10,California,Solano County,Convenience Store,105,,105,14
2020-03-10,California,Solano County,Arts & Entertainment,95,,94,15
2020-03-10,California,Solano County,Hardware Stores,96,,98,16
2020-03-10,California,Solano County,Sports,125,150.0,123,17
2020-03-10,California,Solano County,Colleges & Universities,93,,93,18
2020-03-10,California,Solano County,Residences,109,,109,19
2020-03-10,California,Sonoma County,Food,96,91.0,96,1
2020-03-10,California,Sonoma County,Shops & Services,96,97.0,95,2
2020-03-10,California,Sonoma County,Outdoors & Recreation,102,94.0,103,3
2020-03-10,California,Sonoma County,Grocery,95,115.0,93,4
2020-03-10,California,Sonoma County,Professional & Other Places,103,104.0,103,5
2020-03-10,California,Sonoma County,Medical,94,86.0,95,6
2020-03-10,California,Sonoma County,Nightlife Spots,100,94.0,100,7
2020-03-10,California,Sonoma County,Gas Stations,97,103.0,97,8
2020-03-10,California,Sonoma County,School,94,86.0,94,9
2020-03-10,California,Sonoma County,Arts & Entertainment,98,79.0,99,10
2020-03-10,California,Sonoma County,Fast Food Restaurants,111,,112,11
2020-03-10,California,Sonoma County,Hotel,89,91.0,89,12
2020-03-10,California,Sonoma County,Colleges & Universities,84,,85,13
2020-03-10,California,Sonoma County,Fitness Center,91,,91,14
2020-03-10,California,Sonoma County,Hardware Stores,96,82.0,97,15
2020-03-10,California,Sonoma County,Sports,151,129.0,154,16
2020-03-10,California,Sonoma County,Convenience Store,91,161.0,87,17
2020-03-10,California,Sonoma County,Big Box Stores,102,,104,18
2020-03-10,California,Sonoma County,Office,111,,113,19
2020-03-10,California,Contra Costa County,Food,96,85.0,97,1
2020-03-10,California,Contra Costa County,Shops & Services,97,83.0,97,2
2020-03-10,California,Contra Costa County,Outdoors & Recreation,98,105.0,97,3
2020-03-10,California,Contra Costa County,Grocery,105,88.0,106,4
2020-03-10,California,Contra Costa County,School,103,93.0,103,5
2020-03-10,California,Contra Costa County,Medical,94,101.0,93,6
2020-03-10,California,Contra Costa County,Professional & Other Places,97,88.0,97,7
2020-03-10,California,Contra Costa County,Gas Stations,96,109.0,95,8
2020-03-10,California,Contra Costa County,Fitness Center,88,93.0,88,9
2020-03-10,California,Contra Costa County,Fast Food Restaurants,92,100.0,92,10
2020-03-10,California,Contra Costa County,Colleges & Universities,105,172.0,103,11
2020-03-10,California,Contra Costa County,Office,89,91.0,89,12
2020-03-10,California,Contra Costa County,Drug Store,110,115.0,110,13
2020-03-10,California,Contra Costa County,Big Box Stores,97,85.0,97,14
2020-03-10,California,Contra Costa County,Residences,104,103.0,104,15
2020-03-10,California,Contra Costa County,Arts & Entertainment,97,96.0,97,16
2020-03-10,California,Contra Costa County,Hardware Stores,101,85.0,103,17
2020-03-10,California,Contra Costa County,Convenience Store,89,119.0,88,18
2020-03-10,California,Contra Costa County,Travel & Transport,75,,76,19
2020-03-10,California,Contra Costa County,Sports,114,113.0,114,20
2020-03-10,California,Contra Costa County,Nightlife Spots,99,,100,21
2020-03-10,California,Contra Costa County,Government,105,,104,22
2020-03-10,California,Contra Costa County,Banks,96,108.0,95,23
2020-03-10,California,Contra Costa County,Metro Stations,78,,79,24
2020-03-10,California,Contra Costa County,Hotel,69,,68,25
2020-03-10,California,Contra Costa County,Discount Stores,101,,103,26
2020-03-10,California,Alameda County,Food,97,92.0,98,1
2020-03-10,California,Alameda County,Shops & Services,97,88.0,97,2
2020-03-10,California,Alameda County,Outdoors & Recreation,104,102.0,104,3
2020-03-10,California,Alameda County,Grocery,108,101.0,108,4
2020-03-10,California,Alameda County,School,99,113.0,98,5
2020-03-10,California,Alameda County,Medical,100,88.0,101,6
2020-03-10,California,Alameda County,Professional & Other Places,92,81.0,92,7
2020-03-10,California,Alameda County,Office,84,110.0,83,8
2020-03-10,California,Alameda County,Gas Stations,94,93.0,94,9
2020-03-10,California,Alameda County,Colleges & Universities,70,91.0,70,10
2020-03-10,California,Alameda County,Fitness Center,94,88.0,94,11
2020-03-10,California,Alameda County,Fast Food Restaurants,100,103.0,100,12
2020-03-10,California,Alameda County,Arts & Entertainment,101,101.0,101,13
2020-03-10,California,Alameda County,Airport,84,85.0,84,14
2020-03-10,California,Alameda County,Nightlife Spots,96,85.0,96,15
2020-03-10,California,Alameda County,Big Box Stores,110,83.0,111,16
2020-03-10,California,Alameda County,Travel & Transport,84,76.0,84,17
2020-03-10,California,Alameda County,Residences,99,66.0,100,18
2020-03-10,California,Alameda County,Drug Store,101,88.0,101,19
2020-03-10,California,Alameda County,Metro Stations,76,,76,20
2020-03-10,California,Alameda County,Convenience Store,93,,94,21
2020-03-10,California,Alameda County,Hotel,94,,94,22
2020-03-10,California,Alameda County,Government,92,99.0,91,23
2020-03-10,California,Alameda County,Hardware Stores,117,98.0,118,24
2020-03-10,California,Alameda County,Banks,100,85.0,100,25
2020-03-10,California,Alameda County,Sports,118,141.0,117,26
2020-03-10,California,Alameda County,Alcohol,93,,93,27
2020-03-10,California,Alameda County,Bus,85,,85,28
2020-03-10,California,Alameda County,Discount Stores,111,,111,29
2020-03-10,California,Marin County,Shops & Services,99,86.0,100,1
2020-03-10,California,Marin County,Food,100,91.0,100,2
2020-03-10,California,Marin County,Outdoors & Recreation,110,85.0,111,3
2020-03-10,California,Marin County,Grocery,88,86.0,88,4
2020-03-10,California,Marin County,School,126,,127,5
2020-03-10,California,Marin County,Medical,105,84.0,107,6
2020-03-10,California,Marin County,Gas Stations,107,,111,7
2020-03-10,California,Marin County,Fitness Center,98,,98,8
2020-03-10,California,San Mateo County,Airport,71,76.0,71,1
2020-03-10,California,San Mateo County,Shops & Services,94,87.0,94,2
2020-03-10,California,San Mateo County,Food,87,92.0,87,3
2020-03-10,California,San Mateo County,Outdoors & Recreation,99,104.0,99,4
2020-03-10,California,San Mateo County,Office,51,65.0,51,5
2020-03-10,California,San Mateo County,Grocery,112,98.0,113,6
2020-03-10,California,San Mateo County,Professional & Other Places,83,73.0,83,7
2020-03-10,California,San Mateo County,School,105,110.0,105,8
2020-03-10,California,San Mateo County,Medical,93,71.0,95,9
2020-03-10,California,San Mateo County,Fitness Center,86,82.0,86,10
2020-03-10,California,San Mateo County,Gas Stations,87,72.0,88,11
2020-03-10,California,San Mateo County,Travel & Transport,74,,74,12
2020-03-10,California,San Mateo County,Hotel,61,78.0,60,13
2020-03-10,California,San Mateo County,Fast Food Restaurants,91,,91,14
2020-03-10,California,San Mateo County,Colleges & Universities,85,,84,15
2020-03-10,California,San Mateo County,Drug Store,124,118.0,124,16
2020-03-10,California,San Mateo County,Residences,96,,97,17
2020-03-10,California,San Mateo County,Nightlife Spots,79,,79,18
2020-03-10,California,San Mateo County,Government,98,,98,19
2020-03-10,California,San Mateo County,Big Box Stores,119,,120,20
2020-03-10,California,San Mateo County,Metro Stations,74,,75,21
2020-03-10,California,San Mateo County,Arts & Entertainment,78,,78,22
2020-03-10,California,San Mateo County,Sports,95,,95,23
2020-03-10,California,San Mateo County,Hardware Stores,108,,111,24
2020-03-10,California,San Mateo County,Convenience Store,85,,86,25
2020-03-10,California,San Mateo County,Banks,90,,90,26
2020-03-10,California,Napa County,Food,107,97.0,108,1
2020-03-10,California,Napa County,Professional & Other Places,92,93.0,92,2
2020-03-10,California,Napa County,Outdoors & Recreation,109,120.0,109,3
2020-03-10,California,Napa County,Shops & Services,97,103.0,97,4
2020-03-10,California,Napa County,Hotel,96,,98,5
2020-03-10,California,Napa County,Grocery,86,,87,6
2020-03-10,California,Napa County,Medical,104,,103,7
2020-03-10,California,Napa County,Big Box Stores,108,,105,8
2020-03-10,California,San Francisco County,Food,78,72.0,78,1
2020-03-10,California,San Francisco County,Shops & Services,85,82.0,85,2
2020-03-10,California,San Francisco County,Outdoors & Recreation,86,70.0,86,3
2020-03-10,California,San Francisco County,Office,56,61.0,56,4
2020-03-10,California,San Francisco County,Grocery,107,107.0,107,5
2020-03-10,California,San Francisco County,Fitness Center,82,68.0,82,6
2020-03-10,California,San Francisco County,Nightlife Spots,74,77.0,74,7
2020-03-10,California,San Francisco County,Arts & Entertainment,65,64.0,65,8
2020-03-10,California,San Francisco County,Medical,85,84.0,86,9
2020-03-10,California,San Francisco County,Professional & Other Places,54,69.0,54,10
2020-03-10,California,San Francisco County,Hotel,56,81.0,56,11
2020-03-10,California,San Francisco County,Colleges & Universities,66,87.0,65,12
2020-03-10,California,San Francisco County,Travel & Transport,80,,81,13
2020-03-10,California,San Francisco County,Residences,84,71.0,84,14
2020-03-10,California,San Francisco County,Bus,80,66.0,80,15
2020-03-10,California,San Francisco County,Government,102,,102,16
2020-03-10,California,San Francisco County,School,90,127.0,89,17
2020-03-10,California,San Francisco County,Metro Stations,66,,66,18
2020-03-10,California,San Francisco County,Drug Store,97,92.0,97,19
2020-03-10,California,San Francisco County,Light Rail Stations,79,,78,20
2020-03-10,California,San Francisco County,Convenience Store,90,,90,21
2020-03-10,California,San Francisco County,Gas Stations,108,,109,22
2020-03-10,California,San Francisco County,Banks,98,171.0,95,23
2020-03-10,California,San Francisco County,Sports,99,,100,24
2020-03-10,California,San Francisco County,Fast Food Restaurants,86,,87,25
2020-03-10,California,San Francisco County,Beach,98,,98,26
2020-03-10,California,San Francisco County,Big Box Stores,80,,79,27
2020-03-11,California,Santa Clara County,Food,86,84.0,86,1
2020-03-11,California,Santa Clara County,Shops & Services,93,92.0,93,2
2020-03-11,California,Santa Clara County,Office,47,60.0,47,3
2020-03-11,California,Santa Clara County,Outdoors & Recreation,94,82.0,94,4
2020-03-11,California,Santa Clara County,Grocery,108,97.0,109,5
2020-03-11,California,Santa Clara County,School,103,97.0,103,6
2020-03-11,California,Santa Clara County,Medical,87,93.0,87,7
2020-03-11,California,Santa Clara County,Fitness Center,81,82.0,81,8
2020-03-11,California,Santa Clara County,Professional & Other Places,73,90.0,72,9
2020-03-11,California,Santa Clara County,Gas Stations,95,88.0,95,10
2020-03-11,California,Santa Clara County,Colleges & Universities,49,59.0,49,11
